WP, 22, 2018081712, 03,  UKM, 120, 379N, 1306E,  77,  958, TY,  50, NEQ,   51,   63,    0,   29,     ,     ,  26,    ,    ,   W,    ,    ,    ,    ,     SOULIK,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2018081712, 03,  UKM, 120, 379N, 1306E,  77,  958, TY,  64, NEQ,   39,   39,    0,    0,     ,     ,  26,    ,    ,   W,    ,    ,    ,    ,     SOULIK,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2018081712, 03,  UKM, 126, 402N, 1321E,  76,  957, TY,  34, NEQ,  110,  155,   87,   53,     ,     ,  18,    ,    ,   W,    ,    ,    ,    ,     SOULIK,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2018081712, 03,  UKM, 126, 402N, 1321E,  76,  957, TY,  50, NEQ,   60,   74,   28,   32,     ,     ,  18,    ,    ,   W,    ,    ,    ,    ,     SOULIK,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2018081712, 03,  UKM, 126, 402N, 1321E,  76,  957, TY,  64, NEQ,   30,   37,    0,    0,     ,     ,  18,    ,    ,   W,    ,    ,    ,    ,     SOULIK,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2018081712, 03,  UKM, 132, 424N, 1346E,  71,  966, TY,  34, NEQ,   92,  142,   72,   37,     ,     ,  22,    ,    ,   W,    ,    ,    ,    ,     SOULIK,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2018081712, 03,  UKM, 132, 424N, 1346E,  71,  966, TY,  50, NEQ,   47,   69,   26,    0,     ,     ,  22,    ,    ,   W,    ,    ,    ,    ,     SOULIK,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2018081712, 03,  UKM, 132, 424N, 1346E,  71,  966, TY,  64, NEQ,   25,   31,    0,    0,     ,     ,  22,    ,    ,   W,    ,    ,    ,    ,     SOULIK,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2018081712, 03,  UKM, 138, 443N, 1381E,  57,  979, TS,  34, NEQ,   76,  113,   73,   54,     ,     ,  43,    ,    ,   W,    ,    ,    ,    ,     SOULIK,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2018081712, 03,  UKM, 138, 443N, 1381E,  57,  979, TS,  50, NEQ,    0,   52,   55,    0,     ,     ,  43,    ,    ,   W,    ,    ,    ,    ,     SOULIK,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2018081712, 03,  UKM, 144, 457N, 1414E,  46,  987, TS,  34, NEQ,    0,   65,   88,    0,     ,     ,  66,    ,    ,   W,    ,    ,    ,    ,     SOULIK,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2018081712, 03,  UKM, 150, 464N, 1456E,  35,  991, TS,  34, NEQ,    0,   68,   70,    0,     ,     ,  81,    ,    ,   W,    ,    ,    ,    ,     SOULIK,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2018081712, 03,  UKM, 156, 472N, 1502E,  33,  992, TD,   0,    ,    0,    0,    0,    0,     ,     , 218,    ,    ,   W,    ,    ,    ,    ,     SOULIK,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2018081712, 03,  UKM, 162, 478N, 1552E,  33,  991, TD,   0,    ,    0,    0,    0,    0,     ,     , 127,    ,    ,   W,    ,    ,    ,    ,     SOULIK,    0,   ,   0,    ,    0,    0,    0,    0, 
WP, 22, 2018081712, 99, CHIP,   0, 237N, 1400E,  80,  975,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHIP,   6, 242N, 1398E,  80,  974,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHIP,  12, 248N, 1396E,  78,  975,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHIP,  18, 251N, 1393E,  76,  977,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHIP,  24, 254N, 1390E,  73,  979,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHIP,  30, 256N, 1385E,  70,  981,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHIP,  36, 259N, 1380E,  69,  983,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHIP,  42, 262N, 1374E,  67,  984,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHIP,  48, 265N, 1368E,  64,  985,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHIP,  54, 269N, 1361E,  62,  986,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHIP,  60, 273N, 1354E,  61,  987,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHIP,  66, 277N, 1346E,  60,  987,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHIP,  72, 281N, 1339E,  59,  988,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHIP,  78, 288N, 1332E,  58,  989,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHIP,  84, 295N, 1325E,  56,  990,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHIP,  90, 302N, 1318E,  55,  990,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHIP,  96, 309N, 1311E,  55,  991,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHIP, 102, 319N, 1310E,  49,  993,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHIP, 108, 330N, 1309E,  40,  996,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHIP, 114, 340N, 1308E,  36,  998,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHIP, 120, 350N, 1306E,  32,  999,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP2,   0, 237N, 1400E,  84,  972,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP2,   6, 242N, 1398E,  82,  972,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP2,  12, 248N, 1396E,  79,  974,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP2,  18, 251N, 1393E,  76,  976,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP2,  24, 254N, 1390E,  74,  979,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP2,  30, 256N, 1385E,  70,  981,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP2,  36, 259N, 1380E,  69,  983,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP2,  42, 262N, 1374E,  67,  984,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP2,  48, 265N, 1368E,  64,  985,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP2,  54, 269N, 1361E,  62,  986,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP2,  60, 273N, 1354E,  61,  987,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP2,  66, 277N, 1346E,  60,  988,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP2,  72, 281N, 1339E,  59,  988,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP2,  78, 288N, 1332E,  57,  989,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP2,  84, 295N, 1325E,  56,  990,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP2,  90, 302N, 1318E,  55,  990,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP2,  96, 309N, 1311E,  55,  991,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP2, 102, 319N, 1310E,  49,  993,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP2, 108, 330N, 1309E,  40,  996,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP2, 114, 340N, 1308E,  36,  998,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP2, 120, 350N, 1306E,  32,  999,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP3,   0, 237N, 1400E,  74,  979,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP3,   6, 242N, 1398E,  76,  977,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP3,  12, 248N, 1396E,  75,  977,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP3,  18, 251N, 1393E,  74,  978,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP3,  24, 254N, 1390E,  72,  980,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP3,  30, 256N, 1385E,  70,  982,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP3,  36, 259N, 1380E,  68,  983,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP3,  42, 262N, 1374E,  67,  984,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP3,  48, 265N, 1368E,  64,  985,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP3,  54, 269N, 1361E,  62,  986,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP3,  60, 273N, 1354E,  61,  987,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP3,  66, 277N, 1346E,  60,  988,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP3,  72, 281N, 1339E,  59,  988,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP3,  78, 288N, 1332E,  57,  989,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP3,  84, 295N, 1325E,  56,  990,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP3,  90, 302N, 1318E,  55,  991,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP3,  96, 309N, 1311E,  54,  991,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP3, 102, 319N, 1310E,  49,  993,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP3, 108, 330N, 1309E,  40,  996,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP3, 114, 340N, 1308E,  36,  998,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP3, 120, 350N, 1306E,  32,  999,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP4,   0, 237N, 1400E,  80,  975,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP4,   6, 242N, 1398E,  80,  973,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP4,  12, 248N, 1396E,  78,  975,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP4,  18, 251N, 1393E,  76,  977,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP4,  24, 254N, 1390E,  73,  979,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP4,  30, 256N, 1385E,  70,  981,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP4,  36, 259N, 1380E,  69,  983,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP4,  42, 262N, 1374E,  67,  984,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP4,  48, 265N, 1368E,  64,  985,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP4,  54, 269N, 1361E,  62,  986,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP4,  60, 273N, 1354E,  61,  987,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP4,  66, 277N, 1346E,  60,  988,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP4,  72, 281N, 1339E,  59,  988,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP4,  78, 288N, 1332E,  57,  989,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP4,  84, 295N, 1325E,  56,  990,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP4,  90, 302N, 1318E,  55,  991,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP4,  96, 309N, 1311E,  54,  991,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP4, 102, 319N, 1310E,  49,  993,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP4, 108, 330N, 1309E,  40,  996,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP4, 114, 340N, 1308E,  36,  998,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP4, 120, 350N, 1306E,  32,  999,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP5,   0, 237N, 1400E,  75,  978,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP5,   6, 242N, 1398E,  77,  976,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP5,  12, 248N, 1396E,  76,  976,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP5,  18, 251N, 1393E,  74,  978,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP5,  24, 254N, 1390E,  72,  979,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP5,  30, 256N, 1385E,  70,  981,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP5,  36, 259N, 1380E,  68,  983,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP5,  42, 262N, 1374E,  67,  984,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP5,  48, 265N, 1368E,  64,  985,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP5,  54, 269N, 1361E,  62,  986,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP5,  60, 273N, 1354E,  61,  987,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP5,  66, 277N, 1346E,  60,  988,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP5,  72, 281N, 1339E,  59,  988,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP5,  78, 288N, 1332E,  57,  989,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP5,  84, 295N, 1325E,  56,  990,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP5,  90, 302N, 1318E,  55,  991,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP5,  96, 309N, 1311E,  54,  991,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP5, 102, 319N, 1310E,  49,  993,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP5, 108, 330N, 1309E,  40,  996,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP5, 114, 340N, 1308E,  36,  998,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP5, 120, 350N, 1306E,  32,  999,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP6,   0, 237N, 1400E,  80,  974,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP6,   6, 242N, 1398E,  89,  966,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP6,  12, 248N, 1396E,  90,  965,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP6,  18, 251N, 1393E,  87,  968,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP6,  24, 254N, 1390E,  84,  970,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP6,  30, 256N, 1385E,  82,  973,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP6,  36, 259N, 1380E,  80,  975,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP6,  42, 262N, 1374E,  79,  976,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP6,  48, 265N, 1368E,  76,  977,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP6,  54, 269N, 1361E,  74,  978,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP6,  60, 273N, 1354E,  73,  979,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP6,  66, 277N, 1346E,  72,  979,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP6,  72, 281N, 1339E,  71,  981,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP6,  78, 288N, 1332E,  69,  982,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP6,  84, 295N, 1325E,  67,  983,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP6,  90, 302N, 1318E,  66,  984,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP6,  96, 309N, 1311E,  66,  984,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP6, 102, 319N, 1310E,  58,  989,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP6, 108, 330N, 1309E,  46,  993,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP6, 114, 340N, 1308E,  39,  996,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP6, 120, 350N, 1306E,  35,  997,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP7,   0, 237N, 1400E,  74,  979,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP7,   6, 242N, 1398E,  71,  980,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP7,  12, 248N, 1396E,  68,  982,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP7,  18, 251N, 1393E,  65,  984,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP7,  24, 254N, 1390E,  63,  986,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP7,  30, 256N, 1385E,  60,  987,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP7,  36, 259N, 1380E,  60,  989,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP7,  42, 262N, 1374E,  58,  989,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP7,  48, 265N, 1368E,  56,  990,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP7,  54, 269N, 1361E,  54,  991,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP7,  60, 273N, 1354E,  52,  991,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP7,  66, 277N, 1346E,  51,  992,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP7,  72, 281N, 1339E,  51,  993,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP7,  78, 288N, 1332E,  50,  993,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP7,  84, 295N, 1325E,  48,  994,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP7,  90, 302N, 1318E,  47,  994,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP7,  96, 309N, 1311E,  47,  994,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP7, 102, 319N, 1310E,  43,  996,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP7, 108, 330N, 1309E,  36,  998,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP7, 114, 340N, 1308E,  33,  999,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081712, 99, CHP7, 120, 350N, 1306E,  30, 1000,   ,   0,    ,    0,    0,    0,    0,
WP, 22, 2018081718, 01, CARQ, -24, 202N, 1415E,  60,  984, XX,  34, NEQ,  120,  145,   75,   70, 1001,  200,  40,   0,   0,   W,   0,   X, 345,  17,     SOULIK, D,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, WP222018, JTWC, NCEP_TCVITALS, 
WP, 22, 2018081718, 01, CARQ, -18, 215N, 1409E,  65,  979, XX,  34, NEQ,  145,  145,   70,   85, 1001,  200,  30,   0,   0,   W,   0,   X, 345,  16,     SOULIK, D,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, WP222018, JTWC, NCEP_TCVITALS, 
WP, 22, 2018081718, 01, CARQ, -12, 232N, 1403E,  75,  971, XX,  34, NEQ,  145,  145,   90,  115, 1001,  200,  25,   0,   0,   W,   0,   X, 345,  16,     SOULIK, D,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, WP222018, JTWC, NCEP_TCVITALS, 
WP, 22, 2018081718, 01, CARQ,  -6, 237N, 1401E,  80,  967, XX,  34, NEQ,  125,  115,   85,  100, 1001,  200,  15,   0,   0,   W,   0,   X, 340,  12,     SOULIK, D,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, WP222018, JTWC, NCEP_TCVITALS, 
WP, 22, 2018081718, 01, CARQ,   0, 242N, 1400E,  85,  962, XX,  34, NEQ,  130,  120,   90,  105, 1002,  215,  15,   0,   0,   W,   0,   X, 340,   9,     SOULIK, D,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, WP222018, JTWC, NCEP_TCVITALS, 
WP, 22, 2018081718, 01, CARQ,   0, 242N, 1400E,  85,  962, XX,  50, NEQ,    0,    0,    0,    0, 1002,  215,  15,   0,   0,   W,   0,   X, 340,   9,     SOULIK, D,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, WP222018, JTWC, NCEP_TCVITALS, 
WP, 22, 2018081718, 01, CARQ,   0, 242N, 1400E,  85,  962, XX,  64, NEQ,    0,    0,    0,    0, 1002,  215,  15,   0,   0,   W,   0,   X, 340,   9,     SOULIK, D,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, WP222018, JTWC, NCEP_TCVITALS, 
WP, 22, 2018081718, 03, CTCX, 000, 242N, 1400E,  83,  950, XX,  34, NEQ, 0154, 0153, 0102, 0130,    0,    0, 018
WP, 22, 2018081718, 03, CTCX, 000, 242N, 1400E,  83,  950, XX,  50, NEQ, 0081, 0078, 0041, 0050,    0,    0, 018
WP, 22, 2018081718, 03, CTCX, 000, 242N, 1400E,  83,  950, XX,  64, NEQ, 0037, 0037, 0023, 0024,    0,    0, 018
WP, 22, 2018081718, 03, CTCX, 006, 246N, 1398E, 116,  944, XX,  34, NEQ, 0141, 0150, 0114, 0124,    0,    0, 024
WP, 22, 2018081718, 03, CTCX, 006, 246N, 1398E, 116,  944, XX,  50, NEQ, 0072, 0114, 0052, 0061,    0,    0, 024
WP, 22, 2018081718, 03, CTCX, 006, 246N, 1398E, 116,  944, XX,  64, NEQ, 0047, 0045, 0039, 0047,    0,    0, 024
WP, 22, 2018081718, 03, CTCX, 012, 250N, 1399E, 111,  934, XX,  34, NEQ, 0130, 0157, 0146, 0207,    0,    0, 017
WP, 22, 2018081718, 03, CTCX, 012, 250N, 1399E, 111,  934, XX,  50, NEQ, 0073, 0100, 0078, 0089,    0,    0, 017
WP, 22, 2018081718, 03, CTCX, 012, 250N, 1399E, 111,  934, XX,  64, NEQ, 0045, 0045, 0046, 0039,    0,    0, 017
WP, 22, 2018081718, 03, CTCX, 018, 252N, 1398E, 113,  934, XX,  34, NEQ, 0147, 0150, 0163, 0144,    0,    0, 015
WP, 22, 2018081718, 03, CTCX, 018, 252N, 1398E, 113,  934, XX,  50, NEQ, 0089, 0108, 0065, 0096,    0,    0, 015
WP, 22, 2018081718, 03, CTCX, 018, 252N, 1398E, 113,  934, XX,  64, NEQ, 0056, 0038, 0049, 0063,    0,    0, 015
WP, 22, 2018081718, 03, CTCX, 024, 254N, 1394E, 110,  939, XX,  34, NEQ, 0148, 0188, 0130, 0136,    0,    0, 020
WP, 22, 2018081718, 03, CTCX, 024, 254N, 1394E, 110,  939, XX,  50, NEQ, 0085, 0083, 0071, 0080,    0,    0, 020
WP, 22, 2018081718, 03, CTCX, 024, 254N, 1394E, 110,  939, XX,  64, NEQ, 0058, 0043, 0048, 0049,    0,    0, 020
WP, 22, 2018081718, 03, CTCX, 030, 256N, 1388E,  95,  945, XX,  34, NEQ, 0156, 0171, 0135, 0142,    0,    0, 025
WP, 22, 2018081718, 03, CTCX, 030, 256N, 1388E,  95,  945, XX,  50, NEQ, 0089, 0081, 0079, 0085,    0,    0, 025
WP, 22, 2018081718, 03, CTCX, 030, 256N, 1388E,  95,  945, XX,  64, NEQ, 0059, 0044, 0049, 0053,    0,    0, 025
WP, 22, 2018081718, 03, CTCX, 036, 258N, 1384E,  96,  945, XX,  34, NEQ, 0169, 0169, 0126, 0141,    0,    0, 026
WP, 22, 2018081718, 03, CTCX, 036, 258N, 1384E,  96,  945, XX,  50, NEQ, 0097, 0085, 0080, 0093,    0,    0, 026
WP, 22, 2018081718, 03, CTCX, 036, 258N, 1384E,  96,  945, XX,  64, NEQ, 0055, 0055, 0059, 0059,    0,    0, 026
WP, 22, 2018081718, 03, CTCX, 042, 260N, 1379E,  94,  948, XX,  34, NEQ, 0171, 0146, 0125, 0153,    0,    0, 027
WP, 22, 2018081718, 03, CTCX, 042, 260N, 1379E,  94,  948, XX,  50, NEQ, 0090, 0082, 0084, 0084,    0,    0, 027
WP, 22, 2018081718, 03, CTCX, 042, 260N, 1379E,  94,  948, XX,  64, NEQ, 0063, 0069, 0056, 0056,    0,    0, 027
WP, 22, 2018081718, 03, CTCX, 048, 262N, 1372E, 109,  948, XX,  34, NEQ, 0187, 0159, 0136, 0144,    0,    0, 033
