SH, 11, 2020012500, 03, AP01, 180, 603S,  923E,  21,  985, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AP01, 186, 611S,  965E,  23,  983, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AP01, 192, 612S, 1000E,  25,  982, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AP01, 198, 614S, 1030E,  27,  978, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AP01, 204, 616S, 1064E,  34,  973, XX,  34, NEQ, 0000, 0000, 0000, 0152
SH, 11, 2020012500, 03, AP01, 210, 616S, 1101E,  42,  968, XX,  34, NEQ, 0249, 0179, 0142, 0560
SH, 11, 2020012500, 03, AP01, 216, 621S, 1158E,  40,  961, XX,  34, NEQ, 0245, 0302, 0232, 0566
SH, 11, 2020012500, 03, AP01, 222, 613S, 1178E,  47,  960, XX,  34, NEQ, 0564, 0377, 0269, 0565
SH, 11, 2020012500, 03, AP01, 228, 598S, 1219E,  48,  961, XX,  34, NEQ, 0360, 0000, 0332, 0491
SH, 11, 2020012500, 03, AP01, 234, 591S, 1264E,  43,  962, XX,  34, NEQ, 0287, 0000, 0401, 0558
SH, 11, 2020012500, 03, AP01, 240, 584S, 1305E,  36,  963, XX,  34, NEQ, 0271, 0000, 0428, 0490
SH, 11, 2020012500, 03, AP02, 000, 238S,  718E,  44,  997, XX,  34, NEQ, 0174, 0123, 0000, 0000
SH, 11, 2020012500, 03, AP02, 006, 248S,  726E,  33,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AP02, 012, 259S,  734E,  32,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AP02, 018, 270S,  739E,  35,  998, XX,  34, NEQ, 0092, 0065, 0000, 0000
SH, 11, 2020012500, 03, AP02, 024, 281S,  741E,  40,  996, XX,  34, NEQ, 0000, 0122, 0116, 0085
SH, 11, 2020012500, 03, AP02, 030, 289S,  741E,  44,  996, XX,  34, NEQ, 0000, 0177, 0131, 0101
SH, 11, 2020012500, 03, AP02, 036, 292S,  742E,  47,  996, XX,  34, NEQ, 0000, 0261, 0145, 0255
SH, 11, 2020012500, 03, AP02, 042, 303S,  743E,  41,  999, XX,  34, NEQ, 0000, 0252, 0121, 0163
SH, 11, 2020012500, 03, AP02, 048, 313S,  745E,  44,  998, XX,  34, NEQ, 0000, 0225, 0181, 0259
SH, 11, 2020012500, 03, AP02, 054, 322S,  755E,  42, 1002, XX,  34, NEQ, 0000, 0147, 0260, 0366
SH, 11, 2020012500, 03, AP02, 060, 328S,  762E,  38, 1003, XX,  34, NEQ, 0000, 0090, 0289, 0493
SH, 11, 2020012500, 03, AP03, 000, 236S,  718E,  39,  997, XX,  34, NEQ, 0187, 0073, 0000, 0277
SH, 11, 2020012500, 03, AP03, 006, 244S,  716E,  30,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AP03, 012, 249S,  721E,  26,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AP03, 018, 253S,  730E,  32,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 11, 2020012500, 03, AP03, 024, 261S,  735E,  34,  998, XX,  34, NEQ, 0000, 0000, 0153, 0000
SH, 11, 2020012500, 03, AP03, 030, 272S,  737E,  39,  998, XX,  34, NEQ, 0000, 0157, 0201, 0143
SH, 11, 2020012500, 03, AP03, 036, 283S,  736E,  42,  996, XX,  34, NEQ, 0000, 0202, 0192, 0565
SH, 11, 2020012500, 03, AP03, 042, 293S,  736E,  44,  999, XX,  34, NEQ, 0000, 0219, 0161, 0418
SH, 11, 2020012500, 03, AP03, 048, 302S,  734E,  42,  998, XX,  34, NEQ, 0020, 0236, 0179, 0561
SH, 11, 2020012500, 03, AP03, 054, 297S,  720E,  42,  995, XX,  34, NEQ, 0017, 0250, 0179, 0287
