AL, 98, 2014082712, 03, GFDN,   0, 270N,  945W,  27, 1009
AL, 98, 2014100118, 03, AP16,   0, 339N,  538W,  24, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP16,   6, 354N,  524W,  21, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP16,  12, 372N,  513W,  21, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP16,  18, 388N,  507W,  20, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP16,  24, 402N,  504W,  21, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP16,  30, 409N,  494W,  25, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP16,  36, 414N,  489W,  31, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP16,  42, 419N,  482W,  28, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP16,  48, 427N,  477W,  30, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP16,  54, 432N,  475W,  27, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP16,  60, 437N,  476W,  23, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP16,  66, 444N,  465W,  22, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP18,   0, 338N,  534W,  29, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP18,   6, 354N,  522W,  23, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP18,  12, 369N,  516W,  19, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP19,   0, 342N,  546W,  30, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP19,   6, 362N,  536W,  26, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP19,  12, 379N,  524W,  24, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP19,  18, 396N,  516W,  27, 1009, XX,  34, NEQ,    0,    0,    0,  254, 
AL, 98, 2014100118, 03, AP20,   0, 341N,  552W,  26, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP20,   6, 359N,  540W,  23, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP20,  12, 374N,  527W,  23, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AP20,  18, 392N,  518W,  24, 1006, XX,  34, NEQ,    0,    0,    0,  329, 
AL, 98, 2014100118, 03, AP20,  24, 408N,  508W,  32, 1007, XX,  34, NEQ,    0,    0,    0,  640, 
AL, 98, 2014100118, 03, AVNO,   0, 342N,  545W,  25, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AVNO,   6, 358N,  534W,  20, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AVNO,  12, 374N,  525W,  20, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AVNO,  18, 393N,  531W,  20, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, AVNO,  24, 419N,  545W,  34, 1010, XX,  34, NEQ,   67,    0,    0,  337, 
AL, 98, 2014100118, 03, AVNO,  30, 429N,  556W,  37, 1011, XX,  34, NEQ,  226,    0,  348,  258, 
AL, 98, 2014100118, 03, BAMD,  12, 362N,  517W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, BAMD,  24, 383N,  497W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, BAMD,  36, 405N,  486W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, BAMD,  48, 428N,  481W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, BAMD,  60, 454N,  467W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, BAMD,  72, 473N,  416W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, BAMD,  84, 466N,  296W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, BAMD,  96, 443N,  166W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, BAMD, 108, 422N,   83W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, BAMD, 120, 412N,   28W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, BAMD, 132, 415N,   20E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, BAMD, 144, 425N,   64E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, BAMD, 156, 430N,  101E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, BAMD, 168, 428N,  130E,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, BAMM,  12, 364N,  523W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, BAMM,  24, 387N,  510W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, BAMM,  36, 407N,  507W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, BAMM,  48, 426N,  512W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, BAMM,  60, 445N,  518W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, BAMM,  72, 459N,  531W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, BAMM,  84, 473N,  552W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, BAMM,  96, 489N,  573W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, BAMM, 108, 517N,  592W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, BAMM, 120, 551N,  600W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, BAMM, 132, 579N,  589W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, BAMM, 144, 593N,  556W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, BAMM, 156, 595N,  512W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, BAMM, 168, 592N,  458W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, BAMS,  12, 365N,  524W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, BAMS,  24, 386N,  515W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, BAMS,  36, 404N,  516W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, BAMS,  48, 419N,  528W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, BAMS,  60, 433N,  542W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, BAMS,  72, 445N,  559W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, BAMS,  84, 456N,  579W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, BAMS,  96, 477N,  598W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, BAMS, 108, 505N,  607W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, BAMS, 120, 533N,  599W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, BAMS, 132, 554N,  571W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, BAMS, 144, 562N,  531W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, BAMS, 156, 563N,  487W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, BAMS, 168, 559N,  439W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, CLIP,  12, 366N,  520W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, CLIP,  24, 387N,  495W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, CLIP,  36, 403N,  466W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, CLIP,  48, 417N,  434W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, CLIP,  72, 440N,  360W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, CLP5,  12, 368N,  516W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, CLP5,  24, 393N,  486W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, CLP5,  36, 412N,  451W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, CLP5,  48, 427N,  414W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, CLP5,  60, 436N,  387W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, CLP5,  72, 443N,  366W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, CLP5,  84, 448N,  349W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, CLP5,  96, 455N,  328W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, CLP5, 108, 464N,  302W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, CLP5, 120, 471N,  279W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, CTCX,   0, 335N,  544W,  25, 1014, XX,  34, NEQ,    0,    0,    0,    0,    0,    0, 108,   0,   0, 
AL, 98, 2014100118, 03, DSHP,   0, 339N,  541W,  30,    0, TD,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, DSHP,  12, 364N,  523W,  36,    0, TS,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, DSHP,  24, 387N,  510W,  43,    0, TS,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, DSHP,  36, 407N,  507W,  48,    0, EX,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, DSHP,  48, 426N,  512W,  48,    0, EX,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, DSHP,  60, 445N,  518W,  41,    0, EX,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, DSHP,  72, 459N,  531W,  35,    0, EX,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, DSHP,  84, 473N,  552W,  28,    0, EX,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, DSHP,  96, 489N,  573W,  29,    0, EX,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, DSHP, 108, 517N,  592W,  29,    0, EX,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, DSHP, 120, 551N,  600W,  29,    0, EX,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, IV15,   0,   0N,    0W,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, IV15,  12,   0N,    0W,  34,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, IV15,  24,   0N,    0W,  39,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, IV15,  36,   0N,    0W,  42,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, IV15,  48,   0N,    0W,  42,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, IV15,  60,   0N,    0W,  37,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, IV15,  72,   0N,    0W,  32,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, IV15,  84,   0N,    0W,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, IV15,  96,   0N,    0W,  29,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, IV15, 108,   0N,    0W,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, IV15, 120,   0N,    0W,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, IVCN,   0,   0N,    0W,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, IVCN,  12,   0N,    0W,  34,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, IVCN,  24,   0N,    0W,  39,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, IVCN,  36,   0N,    0W,  42,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, IVCN,  48,   0N,    0W,  42,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, IVCN,  60,   0N,    0W,  37,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, IVCN,  72,   0N,    0W,  32,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, IVCN,  84,   0N,    0W,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, IVCN,  96,   0N,    0W,  29,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, IVCN, 108,   0N,    0W,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, IVCN, 120,   0N,    0W,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, LBAR,   0, 339N,  541W,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, LBAR,  12, 360N,  514W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, LBAR,  24, 374N,  489W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, LBAR,  36, 382N,  466W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, LBAR,  48, 387N,  451W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, LBAR,  60, 394N,  443W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, LBAR,  72, 407N,  438W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, LBAR,  84, 420N,  424W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, LBAR,  96, 435N,  401W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, LBAR, 108, 441N,  364W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, LBAR, 120, 430N,  332W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, LGEM,   0, 339N,  541W,  30,    0, TD,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, LGEM,  12, 364N,  523W,  31,    0, TD,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, LGEM,  24, 387N,  510W,  34,    0, TS,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, LGEM,  36, 407N,  507W,  36,    0, EX,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, LGEM,  48, 426N,  512W,  35,    0, EX,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, LGEM,  60, 445N,  518W,  32,    0, EX,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, LGEM,  72, 459N,  531W,  29,    0, EX,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, LGEM,  84, 473N,  552W,  28,    0, EX,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, LGEM,  96, 489N,  573W,  29,    0, EX,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, LGEM, 108, 517N,  592W,  30,    0, EX,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, LGEM, 120, 551N,  600W,  30,    0, EX,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, OCD5,   0, 339N,  541W,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, OCD5,  12, 368N,  516W,  33,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, OCD5,  24, 393N,  486W,  37,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, OCD5,  36, 412N,  451W,  42,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, OCD5,  48, 427N,  414W,  47,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, OCD5,  60, 436N,  387W,  52,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, OCD5,  72, 443N,  366W,  56,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, OCD5,  84, 448N,  349W,  62,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, OCD5,  96, 455N,  328W,  66,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, OCD5, 108, 464N,  302W,  70,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, OCD5, 120, 471N,  279W,  68,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, SHF5,   0,   0N,    0W,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, SHF5,  12,   0N,    0W,  33,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, SHF5,  24,   0N,    0W,  37,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, SHF5,  36,   0N,    0W,  42,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, SHF5,  48,   0N,    0W,  47,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, SHF5,  60,   0N,    0W,  52,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, SHF5,  72,   0N,    0W,  56,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, SHF5,  84,   0N,    0W,  62,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, SHF5,  96,   0N,    0W,  66,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, SHF5, 108,   0N,    0W,  70,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, SHF5, 120,   0N,    0W,  68,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, SHFR,  12,   0N,    0W,  31,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, SHFR,  24,   0N,    0W,  32,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, SHFR,  36,   0N,    0W,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, SHFR,  48,   0N,    0W,  39,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, SHFR,  60,   0N,    0W,  44,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, SHFR,  72,   0N,    0W,  49,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, SHIP,   0, 339N,  541W,  30,    0, TD,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, SHIP,  12, 364N,  523W,  36,    0, TS,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, SHIP,  24, 387N,  510W,  43,    0, TS,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, SHIP,  36, 407N,  507W,  48,    0, EX,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, SHIP,  48, 426N,  512W,  48,    0, EX,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, SHIP,  60, 445N,  518W,  41,    0, EX,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, SHIP,  72, 459N,  531W,  35,    0, EX,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, SHIP,  84, 473N,  552W,  30,    0, EX,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, SHIP,  96, 489N,  573W,  24,    0, EX,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, SHIP, 108, 517N,  592W,  22,    0, EX,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, SHIP, 120, 551N,  600W,  16,    0, EX,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, UWN4,   0, 346N,  544W,  28, 1012,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, UWN4,   3, 353N,  540W,  27, 1012,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, UWN4,   6, 363N,  534W,  26, 1011,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, UWN4,   9, 370N,  529W,  26, 1011,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, UWN4,  12, 377N,  524W,  25, 1011,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, UWN4,  15, 384N,  518W,  25, 1010,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, UWN4,  18, 391N,  512W,  27, 1009,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, UWN4,  21, 398N,  508W,  27, 1008,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, UWN4,  24, 403N,  509W,  29, 1007,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, UWN4,  27, 410N,  503W,  33, 1006,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, UWN4,  30, 415N,  499W,  36, 1006,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, UWN4,  33, 420N,  497W,  39, 1007,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, UWN4,  36, 425N,  497W,  42, 1006,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, UWN4,  39, 428N,  499W,  45, 1005,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, UWN4,  42, 429N,  500W,  46, 1005,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, UWN4,  45, 432N,  500W,  44, 1004,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, UWN4,  48, 436N,  501W,  42, 1004,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, UWN4,  51, 439N,  503W,  40, 1005,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, UWN4,  54, 440N,  506W,  37, 1005,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, UWN4,  57, 441N,  508W,  35, 1005,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, UWN4,  60, 445N,  509W,  35, 1003,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, UWN4,  63, 449N,  511W,  36, 1001,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, UWN4,  66, 449N,  519W,  37, 1001,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, UWN4,  69, 447N,  529W,  38, 1000,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, UWN4,  72, 446N,  536W,  39,  999,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, UWN4,  75, 447N,  538W,  41,  999,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, UWN4,  78, 448N,  541W,  39,  999,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, UWN4,  81, 450N,  547W,  35, 1000,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, UWN4,  84, 451N,  551W,  33, 1000,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, UWN4,  87, 451N,  553W,  32, 1001,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, UWN4,  90, 451N,  553W,  33, 1001,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, UWN4,  93, 452N,  552W,  31, 1002,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, UWN4,  96, 454N,  548W,  28, 1002,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, UWN4,  99, 454N,  542W,  28, 1003,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, UWN4, 102, 454N,  534W,  28, 1005,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, UWN4, 105, 453N,  525W,  27, 1006,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, UWN4, 108, 452N,  513W,  27, 1007,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, XTRP,   0, 339N,  541W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, XTRP,  12, 368N,  520W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, XTRP,  24, 397N,  500W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, XTRP,  36, 426N,  479W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, XTRP,  48, 455N,  456W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, XTRP,  60, 484N,  433W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, XTRP,  72, 513N,  408W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, XTRP,  84, 542N,  381W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, XTRP,  96, 571N,  353W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, XTRP, 108, 600N,  322W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 98, 2014100118, 03, XTRP, 120, 629N,  288W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
