/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-02-27_06.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-02-27_09.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-02-27_12.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-02-27_15.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-02-27_18.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-02-27_21.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-02-28_00.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-02-28_03.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-02-28_06.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-02-28_09.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-02-28_12.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-02-28_15.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-02-28_18.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-02-28_21.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-03-01_00.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-03-01_03.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-03-01_06.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-03-01_09.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-03-01_12.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-03-01_15.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-03-01_18.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-03-01_21.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-03-02_00.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-03-02_03.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-03-02_06.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-03-02_09.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-03-02_12.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-03-02_15.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-03-02_18.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-03-02_21.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-03-03_00.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-03-03_03.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-03-03_06.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-03-03_09.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
/WRFRT/MPASRT/2018/uni/2018022400/diag.2018-03-03_12.00.00.nc,NMMM0013,796933216,2018-02-25,2018-02-25
